uniq_idx,story,source,main_entities,sent_idx,lex_bias,bias,sentence,inf_entities,lex_entities,inf_pol,lex_pol,inf_dir,lex_dir,lex_start_ends,inf_start_ends,stance,inf_quote,article,uniq_idx
64nyt34,64,nyt,"['Barack Obama', 'Hillary Clinton', 'Donald Trump']",34,0,0,"Shortly after he spoke, Mr. Obama ordered that flags at the White House and other federal sites around the world be lowered to half-staff. Again.",[],[],[],[],[],[],[],[],Left,[],64nyt,64nyt34
61fox00,61,fox,"['Mitt Romney', 'Todd Akin']",0,0,0,"Mitt Romney joined several other Republicans Tuesday in calling on Missouri Rep. Todd Akin to give up his bid for Senate over his controversial comments on rape, as the Republican congressman continued to hold his ground and vowed to stay in the race.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox00
61fox01,61,fox,"['Mitt Romney', 'Todd Akin']",1,0,0,Romney added his voice after five past and present Missouri Republican senators urged Akin to step aside.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox01
61fox02,61,fox,"['Mitt Romney', 'Todd Akin']",2,0,0,"In a statement released Tuesday afternoon, they said his presence does not serve ""the national interest.""",[],[],[],[],[],[],[],[],Right,[],61fox,61fox02
61fox03,61,fox,"['Mitt Romney', 'Todd Akin']",3,0,0,"""The issues at stake are too big, and this election is simply too important.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox03
61fox04,61,fox,"['Mitt Romney', 'Todd Akin']",4,0,0,"The right decision is to step aside,"" they said.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox04
61fox05,61,fox,"['Mitt Romney', 'Todd Akin']",5,0,0,"The statement came from Missouri Sen. Roy Blunt, and former Sens. John Ashcroft, Kit Bond, John Danforth and Jim Talent",[],[],[],[],[],[],[],[],Right,[],61fox,61fox05
61fox06,61,fox,"['Mitt Romney', 'Todd Akin']",6,0,1,"Romney released a statement late Tuesday saying: ""As I said yesterday, Todd Akin's comments were offensive and wrong and he should very seriously consider what course would be in the best interest of our country.",['Todd Akin'],[],['Negative'],[],['Direct'],[],[],"[(71, 116)]",Right,['Yes'],61fox,61fox06
61fox07,61,fox,"['Mitt Romney', 'Todd Akin']",7,0,0,"Today, his fellow Missourians urged him to step aside, and I think he should accept their counsel and exit the Senate race.""",[],[],[],[],[],[],[],[],Right,[],61fox,61fox07
61fox08,61,fox,"['Mitt Romney', 'Todd Akin']",8,0,0,"Akin, though, told Fox News host Mike Huckabee on his radio show Tuesday afternoon that he's staying in.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox08
61fox09,61,fox,"['Mitt Romney', 'Todd Akin']",9,0,0,"""I believe that we can win this,"" Akin said, citing a ""tremendous outpouring of support"" from individual donors even as party heavyweights freeze him out.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox09
61fox10,61,fox,"['Mitt Romney', 'Todd Akin']",10,0,0,"The Republican congressman is facing a 5 p.m. deadline to withdraw -- after that, he would need a court order to have his name removed from the ballot.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox10
61fox11,61,fox,"['Mitt Romney', 'Todd Akin']",11,1,0,But Akin rebuffed calls late Monday to step aside and let another Republican candidate take his place.,[],['Todd Akin'],[],['Negative'],[],['Direct'],"[(9, 17)]",[],Right,[],61fox,61fox11
61fox12,61,fox,"['Mitt Romney', 'Todd Akin']",12,0,0,"Instead, his campaign released a new ad in which Akin looks into the camera and addresses the controversy surrounding his remarks.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox12
61fox13,61,fox,"['Mitt Romney', 'Todd Akin']",13,0,0,"""Rape is an evil act.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox13
61fox14,61,fox,"['Mitt Romney', 'Todd Akin']",14,0,0,"I used the wrong words in the wrong way and for that I apologize,"" he said in the ad.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox14
61fox15,61,fox,"['Mitt Romney', 'Todd Akin']",15,0,0,"""As the father of two daughters, I want tough justice for predators.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox15
61fox16,61,fox,"['Mitt Romney', 'Todd Akin']",16,0,0,I have a compassionate heart for the victims of sexual assault. And I pray for them.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox16
61fox17,61,fox,"['Mitt Romney', 'Todd Akin']",17,0,0,"The fact is, rape can lead to pregnancy.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox17
61fox18,61,fox,"['Mitt Romney', 'Todd Akin']",18,0,0,"The truth is, rape has many victims.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox18
61fox19,61,fox,"['Mitt Romney', 'Todd Akin']",19,0,1,"""The mistake I made was in the words I said, not in the heart I hold.",['Todd Akin'],[],['Positive'],[],['Direct'],[],[],"[(0, 69)]",Right,['Yes'],61fox,61fox19
61fox20,61,fox,"['Mitt Romney', 'Todd Akin']",20,0,0,"I ask for your forgiveness,"" he said.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox20
61fox21,61,fox,"['Mitt Romney', 'Todd Akin']",21,0,1,The video was released after Akin canceled a scheduled television interview Monday night.,['Todd Akin'],[],['Negative'],[],['Direct'],[],[],"[(0, 89)]",Right,['No'],61fox,61fox21
61fox22,61,fox,"['Mitt Romney', 'Todd Akin']",22,0,0,"Akin's ad, and claims Monday that he's ""going to stay in,"" defied Republican Party leaders who are nervous the controversy could imperil their chances of taking control of the Senate after the November elections.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox22
61fox23,61,fox,"['Mitt Romney', 'Todd Akin']",23,0,0,Akin is challenging Democratic Missouri Sen. Claire McCaskill in a race considered key to a GOP Senate majority come 2013.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox23
61fox24,61,fox,"['Mitt Romney', 'Todd Akin']",24,0,0,"A source within the National Republican Senatorial Committee told Fox News that Sen. John Cornyn, head of the Senate GOP campaign arm, already has told Akin that if he stays in the race, the $5 million set aside for the Missouri race will be withdrawn.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox24
61fox25,61,fox,"['Mitt Romney', 'Todd Akin']",25,0,0,"Cornyn, according to the source, told him the party is concerned his presence in the race could hurt Republicans' chances of winning the Senate majority.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox25
61fox26,61,fox,"['Mitt Romney', 'Todd Akin']",26,0,0,Akin made the remarks in an interview with Fox affiliate KTVI.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox26
61fox27,61,fox,"['Mitt Romney', 'Todd Akin']",27,0,0,"He claimed a woman's body can typically fend off pregnancy during a ""legitimate rape,"" as he argued against allowing abortions in cases of rape, claiming such pregnancies are uncommon in the first place.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox27
61fox28,61,fox,"['Mitt Romney', 'Todd Akin']",28,0,0,"""It seems to me first of all, from what I understand from doctors, that's really rare,"" Akin told KTVI.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox28
61fox29,61,fox,"['Mitt Romney', 'Todd Akin']",29,0,0,"""If it's a legitimate rape, the female body has ways to try to shut that whole thing down.""",[],[],[],[],[],[],[],[],Right,[],61fox,61fox29
61fox30,61,fox,"['Mitt Romney', 'Todd Akin']",30,0,0,Top Senate leaders including Senate Republican Leader Mitch McConnell have condemned Akin's comments.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox30
61fox31,61,fox,"['Mitt Romney', 'Todd Akin']",31,0,1,"""What he said is just flat wrong in addition to being wildly offensive to any victim of sexual abuse,"" McConnell said.",['Todd Akin'],[],['Negative'],[],['Direct'],[],[],"[(1, 100)]",Right,['Yes'],61fox,61fox31
61fox32,61,fox,"['Mitt Romney', 'Todd Akin']",32,0,0,"""Although Rep. Akin has apologized, I believe he should take time with his family to consider whether this statement will prevent him from effectively representing our party in this critical election.""",[],[],[],[],[],[],[],[],Right,[],61fox,61fox32
61fox33,61,fox,"['Mitt Romney', 'Todd Akin']",33,0,0,"Republican Sen. Scott Brown, who's in a tough race against Democrat Elizabeth Warren in Massachusetts, was the first Republican senator to call on Akin to withdraw from the race.",[],[],[],[],[],[],[],[],Right,[],61fox,61fox33
61fox34,61,fox,"['Mitt Romney', 'Todd Akin']",34,0,0,Akin apologized for his remarks Monday.,[],[],[],[],[],[],[],[],Right,[],61fox,61fox34
61fox35,61,fox,"['Mitt Romney', 'Todd Akin']",35,0,0,"He tweeted Monday afternoon: ""I am in this race to win.""",[],[],[],[],[],[],[],[],Right,[],61fox,61fox35
60fox00,60,fox,"['Trump', 'birthright citizenship']",0,1,0,"President Trump vowed Wednesday that birthright citizenship will end “one way or the other,” a day after it emerged he was considering killing the policy by executive order -- a development that sparked disagreement among Republicans and condemnation from Democrats.",[],['Trump'],[],['Negative'],[],['Direct'],"[(135, 142)]",[],Right,[],60fox,60fox00
60fox01,60,fox,"['Trump', 'birthright citizenship']",1,1,1,"“So-called Birthright Citizenship, which costs our Country billions of dollars and is very unfair to our citizens, will be ended one way or the other,” he tweeted. ",['birthright citizenship'],['birthright citizenship'],['Negative'],['Negative'],['Direct'],['Direct'],"[(1, 10)]","[(83, 113)]",Right,['Yes'],60fox,60fox01
60fox02,60,fox,"['Trump', 'birthright citizenship']",2,0,0,"""It is not covered by the 14th Amendment because of the words 'subject to the jurisdiction thereof.'""",[],[],[],[],[],[],[],[],Right,[],60fox,60fox02
60fox03,60,fox,"['Trump', 'birthright citizenship']",3,1,0,"He also took aim at former Senate Democratic Leader Harry Reid, who he said “was right in 1993, before he and the Democrats went insane and started with the Open Borders (which brings massive crime) ‘stuff.’”",[],['birthright citizenship'],[],['Negative'],[],['Indirect (General)'],"[(129, 135)]",[],Right,[],60fox,60fox03
60fox04,60,fox,"['Trump', 'birthright citizenship']",4,0,0,"He was referring to comments unearthed from 1993 in which Reid said that ""no sane country"" would award citizenship to children of illegal immigrants born on its soil and promoted legislation to end the practice.",[],[],[],[],[],[],[],[],Right,[],60fox,60fox04
60fox05,60,fox,"['Trump', 'birthright citizenship']",5,0,1,"""If making it easy to be an illegal alien isn't enough, how about offering a reward for being an illegal immigrant? ",['birthright citizenship'],[],['Negative'],[],['Direct'],[],[],"[(0, 115)]",Right,['Yes'],60fox,60fox05
60fox06,60,fox,"['Trump', 'birthright citizenship']",6,0,1,"No sane country would do that, right?"" Reid said. ",['birthright citizenship'],[],['Negative'],[],['Direct'],[],[],"[(0, 36)]",Right,['Yes'],60fox,60fox06
60fox07,60,fox,"['Trump', 'birthright citizenship']",7,0,0,"""Guess again. ",[],[],[],[],[],[],[],[],Right,[],60fox,60fox07
60fox08,60,fox,"['Trump', 'birthright citizenship']",8,0,0,"If you break our laws by entering this country without permission and give birth to a child, we reward that child with U.S. citizenship and guarantee a full access to all public and social services this society provides.""",[],[],[],[],[],[],[],[],Right,[],60fox,60fox08
60fox09,60,fox,"['Trump', 'birthright citizenship']",9,0,0,Reid later apologized for his stance and reversed it in 1999.,[],[],[],[],[],[],[],[],Right,[],60fox,60fox09
60fox10,60,fox,"['Trump', 'birthright citizenship']",10,0,0,"But the comments helped Trump make his controversial case, after his push first emerged in an interview with “Axios on HBO”. ",[],[],[],[],[],[],[],[],Right,[],60fox,60fox10
60fox11,60,fox,"['Trump', 'birthright citizenship']",11,0,0,He said he wants to use an executive order to end the practice by which children born in the U.S. of non-citizen or illegal immigrant parents are immediately a citizen.,[],[],[],[],[],[],[],[],Right,[],60fox,60fox11
60fox12,60,fox,"['Trump', 'birthright citizenship']",12,1,0,"“How ridiculous, we’re the only country in the world where a person comes in, has a baby, and the baby is essentially a citizen of the United States for 85 years with all of those benefits,” Trump said.",[],['birthright citizenship'],[],['Negative'],[],['Direct'],"[(5, 15)]",[],Right,[],60fox,60fox12
60fox13,60,fox,"['Trump', 'birthright citizenship']",13,0,0,"The U.S. is not the only country to grant birthright citizenship, with Canada and a number of Latin American countries also doing so, but the issue has long been a contentious one in the U.S. -- particularly for those seeking to restrict illegal immigration into the U.S.",[],[],[],[],[],[],[],[],Right,[],60fox,60fox13
60fox14,60,fox,"['Trump', 'birthright citizenship']",14,0,0,"The 14th Amendment states that “all persons born or naturalized in the United States and subject to the jurisdiction thereof, are citizens of the United States and of the State wherein they reside.” ",[],[],[],[],[],[],[],[],Right,[],60fox,60fox14
60fox15,60,fox,"['Trump', 'birthright citizenship']",15,0,0,Critics of birthright citizenship say that the amendment was never intended to apply to children of two non-citizens -- and particularly those who have come to the country illegally.,[],[],[],[],[],[],[],[],Right,[],60fox,60fox15
60fox16,60,fox,"['Trump', 'birthright citizenship']",16,0,0,"Critics say the policy encourages illegal immigrants to come to the country, give birth and then try to claim residency themselves as a result.",[],[],[],[],[],[],[],[],Right,[],60fox,60fox16
60fox17,60,fox,"['Trump', 'birthright citizenship']",17,0,0,But many scholars counter that it would take a constitutional amendment to change the policy. ,[],[],[],[],[],[],[],[],Right,[],60fox,60fox17
60fox18,60,fox,"['Trump', 'birthright citizenship']",18,1,0,"And the announcement Tuesday was met with a mixed reception by lawmakers in Congress, particularly the idea that Trump might use an executive order to impose such a significant immigration change -- something Republicans blasted former President Barack Obama for doing with the Deferred Action for Childhood Arrivals (DACA) policy.",[],['birthright citizenship'],[],['Negative'],[],['Indirect (General)'],"[(221, 228)]",[],Right,[],60fox,60fox18
60fox19,60,fox,"['Trump', 'birthright citizenship']",19,0,0,"Speaker Paul Ryan, R-Wis., said in an interview with WVLK that the 14th Amendment is “pretty clear” and said that “you cannot end birthright citizenship with an executive order.” ",[],[],[],[],[],[],[],[],Right,[],60fox,60fox19
60fox20,60,fox,"['Trump', 'birthright citizenship']",20,0,0,"Senate Judiciary Chairman Chuck Grassley, R-Iowa, said he will ""closely review"" the proposed executive order, but said that ""as a general matter, this is an issue that Congress should take the lead to carefully consider and debate.""",[],[],[],[],[],[],[],[],Right,[],60fox,60fox20
60fox21,60,fox,"['Trump', 'birthright citizenship']",21,0,0,"Sen. Lindsey Graham, R-S.C., announced he will be introducing legislation “to deal with the issue of birthright citizenship for children of illegal immigrants” and said it was a “magnet for illegal immigration in modern times.”",[],[],[],[],[],[],[],[],Right,[],60fox,60fox21
60fox22,60,fox,"['Trump', 'birthright citizenship']",22,0,0,"On Wednesday, Trump appeared to shift stance somewhat by avoiding saying it would be ended by executive order, while acknowledging the matter “will be settled by the United States Supreme Court.”",[],[],[],[],[],[],[],[],Right,[],60fox,60fox22
60fox23,60,fox,"['Trump', 'birthright citizenship']",23,1,0,Democrats appeared united in condemnation against Trump’s move this week. ,[],['Trump'],[],['Negative'],[],['Direct'],"[(29, 41)]",[],Right,[],60fox,60fox23
60fox24,60,fox,"['Trump', 'birthright citizenship']",24,0,0,"In a Tuesday appearance on ""The Late Show with Stephen Colbert,"" House Minority Leader Nancy Pelosi, D-Calif., said the Axios interview didn't surprise her.",[],[],[],[],[],[],[],[],Right,[],60fox,60fox24
60fox25,60,fox,"['Trump', 'birthright citizenship']",25,0,0,"""This is just more of the same of what he's been saying,"" she said, referring to Trump's remarks on immigration. ",[],[],[],[],[],[],[],[],Right,[],60fox,60fox25
60fox26,60,fox,"['Trump', 'birthright citizenship']",26,0,1,"""What he was saying today has no relationship to what his authority is, but that's of course not unusual.""",['Trump'],[],['Negative'],[],['Direct'],[],[],"[(0, 106)]",Right,['Yes'],60fox,60fox26
80nyt00,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",0,0,0,WASHINGTON — The Supreme Court appeared closely divided on Tuesday during arguments over the theory put forth by the plaintiffs in an enormous sex discrimination class-action case against Wal-Mart.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt00
80nyt01,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",1,0,1,Even some justices who seemed sympathetic to the plaintiffs expressed qualms about how to administer a lawsuit involving as many as 1.5 million women seeking back pay that could amount to billions of dollars.,['plaintiffs'],[],['Negative'],[],['Direct'],[],[],"[(0, 149)]",Center,['No'],80nyt,80nyt01
80nyt02,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",2,0,0,Others appeared worried about the consequences for other businesses of a ruling that would allow the case against Wal-Mart to go forward.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt02
80nyt03,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",3,0,0,"The mere certification of a class-action suit can prompt defendants to settle in light of the sums at stake, and the justices struggled to find a way to distinguish between gaps in pay that might have benign explanations and those caused by unlawful discrimination.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt03
80nyt04,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",4,0,0,The court of Chief Justice John G. Roberts Jr. has recently issued a series of rulings in favor of plaintiffs suing for employment discrimination that cut against the court’s pro-business reputation.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt04
80nyt05,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",5,0,0,The Wal-Mart case dwarfs those rulings in importance.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt05
80nyt06,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",6,0,0,"It is the largest employment discrimination class action in history, and the court’s decision, expected by June, will probably be its most important business ruling this term.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt06
80nyt07,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",7,0,0,"The issue before the justices at Tuesday’s arguments was not whether Wal-Mart, the country’s largest retailer and biggest private employer, discriminated against women who worked there.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt07
80nyt08,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",8,0,0,"For now, the question in the case, Wal-Mart Stores v. Dukes, No. 10-277, is whether hundreds of thousands of female workers have enough in common to join together in a single lawsuit.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt08
80nyt09,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",9,0,0,"The plaintiffs’ theory is that a centralized companywide policy gave local managers too much discretion in pay and promotion decisions, leaving Wal-Mart vulnerable to gender stereotypes.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt09
80nyt10,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",10,0,0,The plaintiffs have presented sworn statements and statistics to support their claim.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt10
80nyt11,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",11,1,0,Wal-Mart calls that evidence unrepresentative and unreliable.,[],['plaintiffs'],[],['Negative'],[],['Direct'],"[(29, 60)]",[],Center,[],80nyt,80nyt11
80nyt12,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",12,0,0,The company says its policies expressly bar discrimination and promote diversity.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt12
80nyt13,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",13,0,0,"In any event, the company says, the plaintiffs — who worked in 3,400 stores in 170 job classifications — do not have enough in common to warrant class-action treatment.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt13
80nyt14,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",14,0,0,Justice Anthony M. Kennedy said the theory about how the company discriminated — through a central policy conferring local discretion — was internally inconsistent.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt14
80nyt15,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",15,0,0,"“Your complaint faces in two directions,” he told a lawyer for the plaintiffs.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt15
80nyt16,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",16,0,0,But Justice Stephen G. Breyer said Wal-Mart could be held accountable if it failed to take action in the face of reports of discrimination from its stores.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt16
80nyt17,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",17,0,0,“Should central management under the law have withdrawn some of the subjective discretion in order to stop these results?” Justice Breyer asked.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt17
80nyt18,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",18,0,0,"Justice Ruth Bader Ginsburg agreed, saying that companies had a responsibility to make sure that women were treated fairly in local workplaces.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt18
80nyt19,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",19,0,0,And Justice Elena Kagan said that “excessive subjectivity” may be a policy that violates the civil rights laws.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt19
80nyt20,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",20,0,0,But Justice Antonin Scalia was unconvinced.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt20
80nyt21,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",21,0,0,"“I’m getting whipsawed here,” he told the plaintiffs’ lawyer, Joseph M. Sellers.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt21
80nyt22,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",22,0,0,"“On the one hand, you say the problem is that they were utterly subjective, and on the other hand you say there is strong corporate culture that guides all of this. Well, which is it?”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt22
80nyt23,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",23,0,0,"Mr. Sellers responded that “there is this broad discretion given the managers” but that “they do not make their decisions in a vacuum.” Managers, he went on, “are informed by the company about how to exercise that discretion.”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt23
80nyt24,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",24,0,0,That did not satisfy Justice Scalia.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt24
80nyt25,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",25,0,0,"“If somebody tells you how to exercise discretion,” he said, “you don’t have discretion.”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt25
80nyt26,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",26,0,0,"Theodore J. Boutrous Jr., a lawyer for Wal-Mart, said the handful of women named as plaintiffs who seek to represent the entire class did not have typical experiences at the company.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt26
80nyt27,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",27,0,0,"“Each of the plaintiffs have very different stories,” he said.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt27
80nyt28,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",28,0,1,“One of them was promoted into a managerial position. One was terminated for disciplinary violations. One was promoted and then had a disciplinary problem and then was demoted.”,['plaintiffs'],[],['Negative'],[],['Direct'],[],[],"[(0, 177)]",Center,['Yes'],80nyt,80nyt28
80nyt29,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",29,0,0,He added that “this class includes at least 544 store managers who are alleged to be discriminators and victims.”,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt29
80nyt30,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",30,0,0,Several justices had practical concerns.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt30
80nyt31,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",31,0,0,"“What seems to me a very serious problem in this case is, how do you work out the back pay?” Justice Ginsburg asked.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt31
80nyt32,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",32,0,0,"Mr. Sellers said the trial court could rely on statistics culled from company databases, which he said were more reliable than the evidence that might be presented in individualized hearings given the available information about particular pay and promotion decisions.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt32
80nyt33,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",33,0,0,"Memories have faded, he said, and Wal-Mart did not keep good records.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt33
80nyt34,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",34,1,0,"Given that, Mr. Sellers said, Wal-Mart’s personnel decisions were “standardless” and “recordless.”",[],['Walmart'],[],['Negative'],[],['Direct'],"[(66, 98)]",[],Center,[],80nyt,80nyt34
80nyt35,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",35,0,0,Justice Kennedy responded with a point about the suitability of the case for class-action treatment.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt35
80nyt36,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",36,0,0,"“If it’s standardless and recordless,” he said, “then why is there commonality?”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt36
80nyt37,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",37,0,0,Mr. Boutrous said Mr. Sellers was trying to have it both ways.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt37
80nyt38,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",38,0,0,"“The problem here, Mr. Sellers says, is that the records are not available,” Mr. Boutrous said.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt38
80nyt39,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",39,0,0,"“Then he says we’re going to have a proceeding where the district judge relies only on the records that he says are inadequate, to allow a reconstruction of the decision.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt39
80nyt40,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",40,0,0,That is not a process known to our jurisprudence.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt40
80nyt41,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",41,0,0,It doesn’t comport with due process.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt41
80nyt42,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",42,0,0,Several justices voiced concerns about how many companies could be subject to class-action suits if they allowed the case against Wal-Mart to go forward.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt42
80nyt43,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",43,0,0,"“Is it true,” Chief Justice Roberts asked Mr. Sellers, “that Wal-Mart’s pay disparity across the company was less than the national average?”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt43
80nyt44,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",44,0,0,"Mr. Sellers said that was not the appropriate comparison. “The comparison that’s relevant,” he said, “is between men and women and Wal-Mart.”",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt44
80nyt45,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",45,0,0,He added later that “Wal-Mart was behind the other large retailers.”,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt45
80nyt46,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",46,0,0,The chief justice also asked Mr. Sellers “how many examples of abuse of the subjective discrimination delegation need to be shown before you can say that flows from the policy rather than from bad actors?”,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt46
80nyt47,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",47,0,0,"After all, he said, “you’re going to have some bad apples” given Wal-Mart’s thousands of stores.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt47
80nyt48,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",48,0,0,Mr. Sellers responded that “there is no minimum number” in court decisions.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt48
80nyt49,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",49,0,0,Justices Kennedy and Samuel A. Alito Jr. said they were concerned about companies whose pay and promotion gaps mirror national numbers where there is no proof of a discriminatory policy.,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt49
80nyt50,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",50,0,0,"“So, you have the company that is absolutely typical of the entire American work force,” Justice Alito said.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt50
80nyt51,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",51,0,0,“Then you would say every single company is in violation of Title VII” of the Civil Rights Act?,[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt51
80nyt52,80,nyt,"['Walmart', 'plaintiffs', 'supreme court']",52,0,0,"“That could very well be the case,” Mr. Sellers said.",[],[],[],[],[],[],[],[],Center,[],80nyt,80nyt52
